ID,Type,UGS,Nom,Publié,"Mis en avant ?","Visibilité dans le catalogue","Description courte",Description,"Date de début de promo","Date de fin de promo","État de la TVA","Classe de TVA","En stock ?",Stock,"Montant de stock faible","Autoriser les commandes de produits en rupture ?","Vendre individuellement ?","Poids (kg)","Longueur (cm)","Largeur (cm)","Hauteur (cm)","Autoriser les avis clients ?","Note de commande","Tarif promo","Tarif régulier",Catégories,Étiquettes,"Classe d’expédition",Images,"Limite de téléchargement","Jours d’expiration du téléchargement",Parent,"Groupes de produits","Produits suggérés","Ventes croisées","URL externe","Libellé du bouton",Position
26742,simple,17795,"La bible du Pilates",1,0,visible,,"<p>Jo FERRIS, 2016<br />Le Pilates est une thérapie douce et naturelle qui s'inspire du yoga, de la danse et de la gymnastique. Pratiquée régulièrement, cette méthode révolutionnaire permet de se muscler tout en luttant efficacement contre le stress de la vie quotidienne.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Psychologie - Développement personnel",,,,,,,,,,,,0
26743,simple,17797,"Pierre Levasseur & ses avions",1,0,visible,,"<p>Arnaud PRUDHOMME,  2002<br />Pierre Levasseur est proche d'un Léonard de Vinci. Créateur innovant, avionneur passionné, homme d'affaires exemplaire, il s'intéresse aussi aux bateaux et à la peinture.  Il comprend l'intérêt de l'aéropostale et de l'aviation embarquée, domaines sur lesquels il se concentrera alors qu'il commença dans celui de l'hélice.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Biographies,,,,,,,,,,,,0
26744,simple,17799,"Européens et Japonais",1,0,visible,,"<p>Luis FRÒIS, 2009<br />Sous-titre:  Traité sur les   contradictions  et différences de moeurs.<br />Le père jésuite Luís Fróis, qui résida plus de trente ans dans l'archipel nippon, fait en 1585 une description comparative des mœurs japonaises et européennes. Série d'instantanés qui décrivent les principaux aspects de la vie quotidienne, ce texte est aussi extraordinairement moderne, presque oulipien. Préface de Claude Lévi-Strauss</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Essais - Chroniques",,,,,,,,,,,,0
26745,simple,17801,"La gestion des ressources et du patrimoine des personnes handicapées",1,0,visible,,"<p>Cet ouvrage publié par l'UNAPEI en 2017,  s’adresse aux parents, proches d’une personne handicapée, et aux professionnels, bénévoles associatifs, ainsi que plus largement aux personnes handicapées et leurs accompagnants au quotidien.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Essais - Chroniques",,,,,,,,,,,,0
26746,simple,17803,"Le goût des rois",1,0,visible,,"<p>Jean-François SOLNON, 2015<br />Sous-titre:  L'homme derrière le monarque<br />Une percée dans l'intime des monarques.  L'auteur nous éclaire sur Henri IV bâtisseur, Louis XIII musicien et compositeur, Louis XIV danseur et architecte, Louis XVI amoureux du grand large, Napoléon Ier féru de musique italienne ou Napoléon III passionné de sciences et d'archéologie....</p>",,,taxable,,1,,,0,0,,,,,1,,,,Histoire-Politique,,,,,,,,,,,,0
26747,simple,17805,"Le secret de Church Island",1,0,visible,,"<p>Lisa JACKSON,  2016<br />Deux ans plus tôt, le petit Noah Garrisson a disparu. Et même si son corps n’a jamais été retrouvé, personne n’en doute : le petit garçon de deux ans est mort noyé dans l’océan Pacifique après être tombé d’un ponton.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans étrangers",,,,,,,,,,,,0
26748,simple,17807,"Le portrait",1,0,visible,,"<p>Pierre ASSOULINE,  2007<br />Narrateur de ce livre, le portrait de Betty de Rothschild peint en 1848 par Ingres nous livre tous ses secrets, depuis la disparition de la femme qu’il représente jusqu’à nos jours.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Arts - Culture",,,,,,,,,,,,0
26749,simple,17809,"Célanire cou-coupé",1,0,visible,,"<p>Maryse CONDÉ,  2003<br />L'auteure  a créé l'étonnant personnage de Célanire Pinceau, dite "" Célanire cou-coupé "" et placé un drame contemporain dans le contexte du début du siècle et de la colonisation. </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
26750,simple,17811,"Comme une ombre portée",1,0,visible,,"<p>Hélène VEYSSIER,  2020<br />Un trauma dans l’enfance, une petite fille abusée et la trace en elle indélébile qui l’empêche d’être une femme, d’être tout simplement heureuse. Peut-on survivre sans dommages à de telles violences ? L’oubli est impossible. Comment réparer ? </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
26751,simple,17813,"Dossiers brûlants de la brigade des moeurs",1,0,visible,,"<p>André BURNAT,  1977<br />Si les maisons de tolérance ont disparu, si les hôtels de passe ferment les uns après les autres, l’homme à la recherche de l’âme-sœur contre espèces sonnantes peut toujours se procurer l’adresse d’un « clandé », d’un bar accueillant ou d’un restaurant dont les spécialités les plus épicées ne figurent jamais au menu. Quant aux grandes nouveautés : les salons de massage très spéciaux ou les théâtres porno, nul besoin de longues recherches pour en connaître l’adresse </p>",,,taxable,,1,,,0,0,,,,,1,,,,Divers,,,,,,,,,,,,0
26752,simple,17816,"The long goodbye (Sur un air de Navaja)",1,0,visible,,"<p>Raymond CHANDLER, 1953<br />Philippe Marlowe enquête à Los Angeles dans une faune diverse d'alcooliques, grands et petits truands, bons et mauvais flics, milliardaires, femmes fatales...</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
26753,simple,17818,"Emmanuel le hardi",1,0,visible,,"<p>Alain DUHAMEL,  de l'Institut,  2021<br />Macron chevauche la stratégie du risque extrême mais aussi longtemps qu'il n'a pas renoncé, qu'il se bat, il subsiste une part de chance; hardi plus que téméraire, même si la distance tient parfois à un fil. </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Essais - Chroniques",,,,,,,,,,,,0
26754,simple,17820,"L'homme est le reflet de ses pensées",1,0,visible,,"<p>James ALLEN,  2011<br />Réédition du grand classique de croissance personnelle : L’homme est le reflet de ses pensées. Nous sommes responsables de nos pensées, puisque nous en avons la maîtrise. Alors, pourquoi ne pas maîtriser la source et ainsi maîtriser le courant qui s’en écoule ? </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Psychologie - Développement personnel",,,,,,,,,,,,0
26755,simple,17822,"Pourquoi votre enfant est fan de Disney",1,0,visible,,"<p>Edwige ANTIER,  1998<br />L'auteure, pédiatre,  narre avec  quelle force nos enfants s'identifient à ces personnages et combien cette attirance est révélatrice de leur monde intérieur. Chaque aventure peut les aider à rêver et à mettre de l'ordre dans leurs émotions, en répondant à leurs grandes interrogations sur la vie, la mort la jalousie, la sexualité, le bien et le mal...</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Essais - Chroniques",,,,,,,,,,,,0
26756,simple,17824,"Devenir hyperconscient",1,0,visible,,"<p>Jean-Jacques CHARBONIER,  2019<br />L'auteur,  médecin anesthésiste démontre que nous avons tous en nous des capacités extraordinaires telles que la médiumnité, la vision à distance, la voyance, la régression dans des vies antérieures, l’intuition, la télépathie, la guérison, l’inspiration, la connexion aux informations divines et bien d’autres encore, tout aussi surprenantes.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Psychologie - Développement personnel",,,,,,,,,,,,0
26757,simple,17826,"Le trauma ?  Comment s'en sortir ?",1,0,visible,,"<p>Coraline HINGRAY et Wissam EL-HAGE,  2020<br />Ce livre aidera les victimes d'un traumatisme (et leur entourage) aux différents moment de la crise (en aigu, en post-immédiat, à plus long terme).</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Psychologie - Développement personnel",,,,,,,,,,,,0
26758,simple,17828,"Vivre!  Dans un monde imprévisible",1,0,visible,,"<p>Frédéric LENOIR,  2020<br /><em>«  Il a suffi d’un virus lointain pour que le cours du monde et de nos vies soit bouleversé. ‘’Vivre, ce n’est pas attendre que l’orage passe, c’est apprendre à danser sous la pluie’’, disaient les Anciens. Je suis convaincu que plus rien ne sera comme avant et qu’il nous faut apprendre à développer nos ressources intérieures pour vivre le mieux possible dans un monde imprévisible. ""</em><br /><br /></p>",,,taxable,,1,,,0,0,,,,,1,,,,"Psychologie - Développement personnel",,,,,,,,,,,,0
26759,simple,17830,"L'art de voir:  Lettres à ses disciples",1,0,visible,,"<p>Svami PRAJANPAD,  1988<br />Extraits de la correspondance qu'a entretenue de 1939 à 1973 le brahmane avec des disciples indiens et français.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Religion - Spiritualité",,,,,,,,,,,,0
26760,simple,17832,"Seth,  Evènements collectifs: Un choix individuel",1,0,visible,,"<p>Jane ROBERTS,  1990<br />"" Vous ne pouvez avoir confiance en vous tout en vous méfiant de vos impulsions. Vos impulsions sont là pour vous aider à créer votre propre réalité. "" Tel est le message de Seth, cette remarquable entité, cet esprit venu d'ailleurs pour communiquer avec les humains par l'entremise du médium Jane Roberts.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Psychologie - Développement personnel",,,,,,,,,,,,0
26761,simple,17834,"Le temps hors du temps",1,0,visible,,"<p>Gabrielle CARMI,  1977<br />Lors d'un weekend en Seine-et-Marne, l'auteure, étrangement séduite par une vieille maison en ruines dans un petit village près de Provins, décide de s'y installer. C'est alors que commence une succession de rêves précis et détaillés qui la mettent en contact avec un chevalier de l'Ordre des Templiers.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Religion - Spiritualité",,,,,,,,,,,,0
26762,simple,17836,"Les sept lois spirituelles du succès",1,0,visible,,"<p>Dr. Depak CHOPRA,  2004<br />En sept lois simples mais rigoureuses, le Dr Chopra nous donne les clés du succès dans tous les domaines. C'est-à-dire les clés de la sagesse et du... vrai bonheur.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Psychologie - Développement personnel",,,,,,,,,,,,0
26763,simple,17838,"Le 7ème sens ou le corps spirituel",1,0,visible,,"<p>Jeanne GUESNÉ, 1991</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Psychologie - Développement personnel",,,,,,,,,,,,0
26764,simple,17840,"Les sept visages de Marie-Madeleine",1,0,visible,,"<p>Jacqueline KELEN,  2006<br />Marie-Madeleine vagabonde ainsi entre histoire et légende. Elle ne cesse, à travers les siècles, d'inspirer artistes, écrivains, bâtisseurs et religieux qui rendent hommage à la femme dévorée d'amour et de douleur à qui le Christ aurait choisi de se montrer en premier au matin de Pâques.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Religion - Spiritualité",,,,,,,,,,,,0
26765,simple,17842,"Le théâtre quantique",1,0,visible,,"<p>Alain CONNES,  Jacques DIXMIER,  Danye CHÉREAU, 2013<br />Voici une fantaisie initiatique qui aborde de manière innovante le problème du temps, les paradoxes de la mécanique quantique et les interrogations sur la simulation des fonctions cérébrales, à travers une intrigue policière originale et les aventures d'une physicienne attachante, passionnée et prête à tout.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
26766,simple,17844,"Le pouvoir du jeûne",1,0,visible,,"<p>Yelena C. KENTISH,  2018<br />Sous-titre:  Maigrir,  guérir,  rajeunir.<br />La communauté médicale est très sceptique sur le jeûne, surtout en France. Elle considère cette discipline comme inutile, voire dangereuse. Mais qu'en est-il réellement ? Le jeûne thérapeutique est-il une réalité ou un fantasme ? Y-a-t-il des dangers à s'abstenir de nourriture ?</p><p>&nbsp;</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Sciences - Médecine",,,,,,,,,,,,0
26767,simple,17850,"Encyclopédie familiale de l'alimentation saine",1,0,visible,,"<p>Rédigée et dirigée par Virgine PUSCHMANN,  2000</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Vie Domestique",,,,,,,,,,,,0
26768,simple,17852,"Le discours des remèdes au pays des épices",1,0,visible,,"<p>F. ZIMMERMANN,  1989<br />L'auteur, ethnologue, analyse la médecine des humeurs et le rôle de la médecine ayurvédique au Kerala,  en milieu forestier et avec les épices que l'on y cultive.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Sciences - Médecine",,,,,,,,,,,,0
26769,simple,17854,"Noyade d'état",1,0,visible,,"<p>Alexis de DIEULEVEULT,<br />Sous-titre:  La mort de Philippe de Dieuleveult.<br />En août 1985, lors d'une expédition en Afrique, Philippe et ses six compagnons disparaissent devant un barrage. Quel a été le rôle de l'état français dans cette affaire ?  Comment faire passer un assassinat en un  regrettable accident, avec un cadavre faussement identifié comme étant celui de Philippe. Comment Roland Dumas, ministre des Affaires étrangères de l'époque, a contribué à imposer la thèse officielle  la noyade. Une thèse que réfute l'auteur, filleul de Philippe. </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Essais - Chroniques",,,,,,,,,,,,0
26770,simple,17856,"Ils ont échangé mon enfant",1,0,visible,,"<p>Sophie SERRANO avec Pierre PERNEZ,  2015<br />Le 4 juillet 1994, Sophie Serrano accouche de Manon. Atteinte d'une jaunisse, la fillette est placée dans la même couveuse munie de lampes UV qu'une autre nouveau-née.  Dans la nuit du 8 juillet, elles sont interverties  et remises à leurs faux parents par une auxiliaire puéricultrice. Ce n'est que dix ans plus tard que Manon et ses parents découvriront l'erreur.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Témoignages,,,,,,,,,,,,0
26771,simple,17858,"Mon second souffle",1,0,visible,,"<p>Julie MARTINEZ, 2020<br />Le cadeau d'une nouvelle vie à l'auteure,  atteinte de mucovicidose,  par le don d'organes.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Témoignages,,,,,,,,,,,,0
26772,simple,17860,"La rivière noire",1,0,visible,,"<p>Arnaldur INDRIDASON,  2011<br />Dans un appartement à proximité du centre de la ville, un jeune homme gît, mort, dans un bain de sang sans qu’il y ait le moindre signe d’effraction ou de lutte. Aucune arme du crime, rien que cette entaille en travers de la gorge de la victime, entaille que le médecin légiste qualifie de douce,presque féminine. Dans la poche de Runolfur, des cachets de Rohypnol, médicament également connu sous le nom de drogue du viol…</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
26773,simple,17874,"Daniel Balavoine, un homme vrai",1,0,visible,,"<p>François ALQUIER, 2020<br /><em> ""Il existe déjà une vingtaine de biographies sur Daniel Balavoine, alors, à quoi bon y revenir ? Que dire de plus ? Je me suis longtemps posé la question sur la légitimité d'une telle entreprise. Et pourtant, voici l'ouvrage le plus intime sur le chanteur qui offre enfin la parole à ses proches (famille, musiciens de toutes les époques, amis, ex-compagnes...) ..."" </em></p>",,,taxable,,1,,,0,0,,,,,1,,,,Biographies,,,,,,,,,,,,0
26774,simple,17876,"Nous étions résistantes",1,0,visible,,"<p>Odile BENOIST-LUCY et Michèle AGNIEL,  2020<br /> Entrées dans la résistance à 19 et 14 ans respectivement,  les deux autrices font aujourd’hui partie des dernières Résistantes à pouvoir encore témoigner et nous livrent dans cet ouvrage le récit croisé de leurs combats et de leurs épreuves.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Témoignages,,,,,,,,,,,,0
26775,simple,17878,"Une histoire de famille",1,0,visible,,"<p>Jean-Louis DEBRE,  2019<br />JLD retrace ici la trajectoire de sa lignée à travers cinq générations : celles d'Anselme, de Jacques, de Simon, de Robert, de Michel. Une ascendance façonnée par la tradition juive, qui opta à la fin du XIXe siècle pour la France et la République.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Témoignages,,,,,,,,,,,,0
26776,simple,17880,"Une farouche liberté",1,0,visible,,"<p>Gisèle HALIMI avec Anick COJEAN, 2020<br />Soixante-dix ans de combats, d’engagement de l'avocate au service de la justice et de la cause des femmes. Et la volonté, aujourd’hui, de transmettre ce qui a construit cet activisme indéfectible, afin de dire aux nouvelles générations que l’injustice demeure, qu’elle est plus que jamais intolérable</p>",,,taxable,,1,,,0,0,,,,,1,,,,Autobiographies-Mémoires,,,,,,,,,,,,0
26777,simple,17882,"Un garçon comme vous et moi",1,0,visible,,"<p>Ivan JABLONKA, 2021<br />De sa famille au service militaire en passant par l’école, il raconte sa formation au fil d’une enquête souvent poignante, parfois drôle – toujours passionnante – où beaucoup pourront se reconnaître. Car cette « autobiographie de genre » dévoile une intimité à la fois individuelle, sociale et politique : l’histoire d’une génération. </p>",,,taxable,,1,,,0,0,,,,,1,,,,Autobiographies-Mémoires,,,,,,,,,,,,0
26778,simple,17884,"Tous les marins sont des chanteurs",1,0,visible,,"<p>Gérard MORDILLAT,  François MOREL et Antoine SAHLER,  2020<br />L'histoire de Yves-Marie Le Guilvinec, poète et marin breton.  Né en 1870 à Trigavou, pêcheur sur les grands bancs de Terre-Neuve, cadet d’une famille nombreuse, il est mort en mer en 1900. Il vécut sans autre horizon que la pêche à la morue et disparut au moment où la gloire lui tendait les bras.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Biographies,,,,,,,,,,,,0
26779,simple,17886,"33 ans avec vous",1,0,visible,,"<p>Jean=Pierre PERNAULT, 2020<br /><em>""Je veux raconter la passion que j'ai mise dans ce métier qui me l'a rendu au centuple, toutes les aventures vécues ensemble, sans omettre ni d'où je viens, ni les galères, ni ceux qui m'ont permis de garder les pieds sur terre.</em><br /><em>Une façon de vous faire partager mon bonheur d'avoir passé 33 ans avec vous,""</em>  par le présentateur du JT de 13 heures.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Autobiographies-Mémoires,,,,,,,,,,,,0
26780,simple,17888,"Histoire de ma vie",1,0,visible,,"<p>George SAND,  1855<br /><em>""C'est une série de souvenirs, de professions de foi et de méditations dans un cadre dont les détails auront quelque poésie et beaucoup de simplicité. Ce ne sera pourtant pas toute ma vie que je révélerai.°</em></p>",,,taxable,,1,,,0,0,,,,,1,,,,Autobiographies-Mémoires,,,,,,,,,,,,0
26781,simple,17890,"Brèves nouvelles d'Amérique",1,0,visible,,"<p>Buron SCAPLA,  2016<br />Buck, Cindy, Roy, Rachel… Autant  de destins accidentés sur fond d’Amérique contemporaine à la dérive dans de courtes nouvelles reliées par la mort et la noirceur.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Contes - Nouvelles",,,,,,,,,,,,0
26782,simple,17893,"Le fugitif: Les secrets de Carlos Ghosn",1,0,visible,,"<p>Régis ARNAUD et Yann ROUSSEAU, 2020<br />Complot politico-économique ou hold-up en col blanc ? Les deux, peut-être. Les auteurs ont remonté le cours de sa vie, de son enfance hantée par un terrible secret à sa cellule de Tokyo  et décrivent la métamorphose d’un homme adulé puis conspué, public mais inconnu.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Biographies,,,,,,,,,,,,0
26783,simple,17895,"Mémoires du Baron Haussmann: Grands travaux de Paris",1,0,visible,,"<p>Georges-Eugène HAUSSMANN, édition 1890-1893<br /><em>« De ma longue existence, la seule période qui me paraisse pouvoir exciter l’intérêt, la curiosité du public, est celle où je remplis, comme Préfet de la Seine, les fonctions de Maire Central de Paris, et pendant laquelle fut acquise, sans avoir été cherchée le moins du monde, la notoriété, presque universelle, attachée maintenant à mon nom.""</em></p>",,,taxable,,1,,,0,0,,,,,1,,,,Autobiographies-Mémoires,,,,,,,,,,,,0
26784,simple,17898,"Plus de 160 nouvelles phrases pour s'amuser à bien AR-TI-CU-LER",1,0,visible,,"<p>Laurent GAULET,  2007<br />Des phrases qmusantes à répéter seul ou en compagnie.  Du genre: La Miss moche trébuche, la Miss cruche s'accroche.<br />ou Tous les blogs du globe buguent....</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Langue et langues",,,,,,,,,,,,0
26785,simple,17908,"Mémoires d'un agent de la France libre, Tome 1: Le refus",1,0,visible,,"<p>Colonel REMY<br />Les mémoires du grand résistant furent écrites en sept volumes entre 1946 et 1950 et re-publiées en trois volumes de 1998 à 2003. </p>",,,taxable,,1,,,0,0,,,,,1,,,,Autobiographies-Mémoires,,,,,,,,,,,,0
26786,simple,17910,"Avant-scène Opéra: Platée",1,0,visible,,"<p>L'avant-Scène, 1999<br />Livret intégral de l'opéra de Jean-Philippe Rameau, avec commentaire musical et littéraire de Raphaelle Legendre; divers articles sur la mise en scène et les interprétations.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Arts - Culture",,,,,,,,,,,,0
26787,simple,17912,"La chimie agricole de Justus Liebig",1,0,visible,,"<p>Marika BLONDEL-MEGRELIS, 2009  (présentation de)<br />Le livre de Justus Liebig paru en Allemagne en 1840 est considérée à juste titre comme l'ouvrage fondateur de l'agriculture moderne. Il contient l'idée maîtresse que la nature inorganique fournit aux végétaux leurs premières sources d'alimentation.   Il est présenté et annoté avec soin  pour répondre aux attentes des lecteurs  - chimistes, exploitants agricoles, historiens, écologistes - intéressés par l'une des questions majeures du monde contemporain.<br /><br /></p>",,,taxable,,1,,,0,0,,,,,1,,,,"Sciences - Médecine",,,,,,,,,,,,0
26788,simple,17914,"Honoré et moi",1,0,visible,,"<p>Titiou LECOQ, 2019<br />L'auteur fait de Balzac  un homme d’aujourd’hui, obsédé par l’argent, le succès, l’amour, dans un monde où le paraître l’emporte sur le reste. Sous sa plume, le géant de la littérature devient plus vivant que jamais.<br /><br /></p>",,,taxable,,1,,,0,0,,,,,1,,,,Biographies,,,,,,,,,,,,0
26789,simple,17916,"Histoire du Viêt-Nam de 1940 à 1952",1,0,visible,,"<p>Philippe DEVILLERS,  1952</p>",,,taxable,,1,,,0,0,,,,,1,,,,Histoire-Politique,,,,,,,,,,,,0
26790,simple,17920,"Les vérités cachées de la défaite de 1940",1,0,visible,,"<p>Dominique LORMIER, 2020<br />Ce livre repose sur des documents et des témoignages inédits, sur les archives militaires françaises et allemandes, et revient sur les véritables raisons de la défaite de 1940 </p>",,,taxable,,1,,,0,0,,,,,1,,,,Histoire-Politique,,,,,,,,,,,,0
26791,simple,17922,"La grande fenêtre",1,0,visible,,"<p>Raymond CHANDLER,  1942<br />Cela commence par une histoire de pièce rare. Tout le monde sait qui l'a volée, mais personne ne semble s'en soucier outre mesure.<br />Marlowe ne comprend pas pourquoi la vieille l'a embauché.<br />Il a l'impression qu'on le mène en bateau.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
26792,simple,17924,"La petite soeur",1,0,visible,,"<p>Raymond CHANDLER,  1949<br />L'apparition dans le bureau de Philip Marlowe de la petite soeur, pathétique, attrayante,  a pourtant un je-ne-sais-quoi d'insolite. Aussi traduit en français par ""Fais pas ta rosière!""</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
26793,simple,17926,"Charade pour écroulés",1,0,visible,,"<p>Raymond CHANDLER,  1958<br />En anglais:  Playback.  Le dernier roman de Chandler avec Philip Marlowe,  et peut-être pas le meilleur.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
26794,simple,17928,"Une chance de trop",1,0,visible,,"<p>Harlan COBEN,  2003<br />La vie de Marc Seidman, chirurgien plastique dans une banlieue paisible de New York, bascule le jour où il s'écroule , touché par deux balles de revolver. Lorsqu'il se réveille douze jours plus tard , il apprend que sa femme a été tuée au cours de l'agression et que Tara, sa petite fille de six mois à peine, a disparu.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
26795,simple,17930,"Sans laisser d'adresse",1,0,visible,,"<p>Harlan COBEN,  2010<br />Un appel désespéré de Terese, une ancienne maîtresse, et Myron Bolitar se retrouve à déambuler dans les rues de Paris pour tenter de comprendre l'inenvisageable.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
26796,simple,17932,"Sans un mot",1,0,visible,,"<p>Harlan COBEN, 2009<br />Pièges du web, délinquance virtuelle, tueur psychopathe, Coben se joue de nos angoisses avec une délectation machiavélique.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
26797,simple,17934,"Juste un regard",1,0,visible,,"<p>Harlan COBEN,  2005<br />Pour Grace Lawson il aura suffi d'un seul regard sur une vieille photo prise vingt ans plus tôt et porteuse d'une incroyable révélation pour que tout s'écroule. </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
26798,simple,17936,"Faux rebond",1,0,visible,,"<p>Harlan COBEN,  2008<br />Ex-champion de basket, Myron Bolitar a fait un détour par le FBI avant de devenir agent sportif Mais on ne tourne pas le dos à son passé aussi facilement....</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
26799,simple,17938,"Voile rouge",1,0,visible,,"<p>Patricia CORNWELL, 2012<br />Kay Scarpetta, bien déterminée à découvrir les raisons du meurtre de son assistant Jack Fielding, se rend au pénitencier de femmes de Géorgie, où une prisonnière affirme détenir des informations sur ce dernier.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
26800,simple,17940,"Le poids des mensonges",1,0,visible,,"<p>Patricia MACDONALD,  2012<br />Catlin a tout pour être heureuse : un mari avocat qu'elle adore et un beau-fils de six ans qu'elle élève comme le sien puisqu'il a perdu sa mère. Mais quand le petit Geordie disparaît un jour où elle le conduit à l'école, ce rêve de famille idéale s'effondre.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
26801,simple,17942,"Sans retour",1,0,visible,,"<p>Patricia MACDONALD<br />Lorsque, à l'issue du bal, on découvre le corps de Michèle, une jeune fille de Felton (Tennessee), tout le monde est tenté de croire au geste d'un déséquilibré.  </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
26802,simple,17944,"Petite soeur",1,0,visible,,"<p>Patricia MACDONALD<br />Lorsque la mort de son père ramène Beth à Oldham, dans le Maine, elle ne s'attend guère à retrouver autre chose que de mauvais souvenirs.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
26803,simple,17946,"Une femme sous surveillance",1,0,visible,,"<p>Patricia MACDONALD<br />Un mari qu'elle aime, un enfant, une vie paisible dans une petite ville américaine... Rien ne manque à Laura, jusqu'au jour où l'irruption d'un tueur bouleverse tout.<br />Alors, la calomnie et la haine se déchaînent. </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
26804,simple,17948,"Le duel",1,0,visible,,"<p>Arnaldur INDRIDASON, 2014<br /> Sur fond de guerre froide, un duel aux échecs et un meurtre mettent le pays en émoi. L'inspecteur Marion Briem est aux aguets face à des complots, coups bas et suspicions d'espionnage. Elle devra faire preuve de patience et de perspicacité afin de faire avancer les bons pions.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
26805,simple,17950,Hypothermie,1,0,visible,,"<p>Arnaldur INDRIDASON,  2007<br />Un soir d'automne. Maria est retrouvée pendue dans son chalet d'été sur les bords du lac de Thingvellir. Après autopsie, la police conclut à un suicide.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
26806,simple,17953,"Le chinois",1,0,visible,,"<p>Henning MANKELL,  2011<br />En janvier 2006, 19 membres d’une même famille (les Andrén) sont massacrés à l’arme blanche dans un village isolé du nord de la Suède.  Un ruban rouge  met sur la piste d’un mystérieux Chinois qui aurait séjourné la nuit du massacre dans un hôtel voisin, où il a été filmé par une caméra de vidéosurveillance.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
26807,simple,17955,"Un paradis trompeur",1,0,visible,,"<p>Henning MANKELL,  2014<br />En avril 1904, à  dix-huit ans, Hanna s'embarque  pour l'Australie dans l'espoir d'une vie meilleure. Deux fois  veuve, elle se retrouve à la tête d'une grosse fortune et d'un bordel au Mozambique.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans étrangers",,,,,,,,,,,,0
